Start time	End time	Duration [s]	Warning duration [s]	Event info	Device name
04.03.2020 23:50:36	04.03.2020 23:51:06	29.991	29.991	high overall cpu usage (99% out of 100%)	NYC-FING-L517
04.03.2020 23:50:36	04.03.2020 23:54:30	233.991	149.991	high thread cpu usage (312% out of 800%)	NYC-FING-L517
04.03.2020 23:50:23	04.03.2020 23:51:53	89.991	59.991	high thread cpu usage (84% out of 800%)	TOK-IRBD-L014
04.03.2020 23:50:13	04.03.2020 23:50:43	29.991	29.991	high io usage (33.6MB/s)	HUS-GSO-L070
04.03.2020 23:50:11	04.03.2020 23:50:41	29.991	29.991	high thread cpu usage (90% out of 800%)	NYC-BXII-L517
04.03.2020 23:50:00	04.03.2020 23:50:30	29.991	29.991	high thread cpu usage (84% out of 400%)	MUM-RECP-L001
04.03.2020 23:49:43	04.03.2020 23:50:13	29.991	29.991	high io usage (25.1MB/s)	HUS-GSO-L070
04.03.2020 23:49:37	04.03.2020 23:50:07	29.991	29.991	high thread cpu usage (106% out of 400%)	NYC-GSO-L168
04.03.2020 23:49:25	04.03.2020 23:50:55	89.991	59.991	high thread cpu usage (107% out of 800%)	NYC-TACT-L230
04.03.2020 23:49:14	04.03.2020 23:51:44	149.991	149.991	high io usage (28.8MB/s)	NYC-BXII-L304
04.03.2020 23:49:13	04.03.2020 23:49:43	29.991	29.991	high thread cpu usage (82% out of 1200%)	NYC-345-27-51ST
04.03.2020 23:48:49	04.03.2020 23:49:19	29.991	29.991	high thread cpu usage (120% out of 800%)	NYC-REAL-L827
04.03.2020 23:48:42	04.03.2020 23:52:42	239.991	119.991	high thread cpu usage (131% out of 400%)	GUR-BXII-L296
04.03.2020 23:48:17	04.03.2020 23:49:47	89.991	89.991	high io usage (20.1MB/s)	NYC-GSO-L231
04.03.2020 23:48:08	04.03.2020 23:48:38	29.991	29.991	high overall cpu usage (97% out of 100%)	GUR-FING-L291
04.03.2020 23:48:08	04.03.2020 23:49:08	59.991	59.991	high thread cpu usage (505% out of 800%)	GUR-FING-L291
04.03.2020 23:48:06	04.03.2020 23:49:06	59.991	59.991	high thread cpu usage (106% out of 400%)	NYC-BAAM-L817
04.03.2020 23:47:59	04.03.2020 23:48:59	59.991	59.991	high thread cpu usage (174% out of 800%)	HUS-GSO-L065
04.03.2020 23:47:25	04.03.2020 23:47:55	29.991	29.991	high io usage (22MB/s)	HUS-GSO-L065
04.03.2020 23:46:56	04.03.2020 23:47:26	29.991	29.991	high overall cpu usage (98% out of 100%)	NYC-FING-L988
