Start time	End time	Duration [s]	Warning duration [s]	Event info	Device name
06.03.2020 23:40:51	07.03.2020 00:00:49	1198.291	942.291	high thread cpu usage (127% out of 800%)	NYC-BXII-L252
06.03.2020 23:40:34	06.03.2020 23:42:04	89.991	89.991	high thread cpu usage (104% out of 400%)	LDN-REAL-L618
06.03.2020 23:39:52	06.03.2020 23:40:22	29.991	29.991	high io usage (183.3MB/s)	LDN-PWM-L031
06.03.2020 23:38:52	06.03.2020 23:39:52	59.991	59.991	high thread cpu usage (151% out of 800%)	NYC-BXII-L304
06.03.2020 23:38:44	06.03.2020 23:39:14	29.991	29.991	high thread cpu usage (104% out of 400%)	NYC-STPG-L072
06.03.2020 23:38:14	06.03.2020 23:43:14	299.991	269.991	high thread cpu usage (122% out of 400%)	NYC-BAAM-L888
06.03.2020 23:37:16	06.03.2020 23:42:16	299.991	299.991	high io usage (81.4MB/s)	TOK-IRBD-L014
06.03.2020 23:36:40	06.03.2020 23:37:10	29.991	29.991	high thread cpu usage (81% out of 800%)	NYC-BXII-L876
06.03.2020 23:36:07	06.03.2020 23:41:07	299.991	299.991	high io usage (98MB/s)	NYC-REAL-L681
06.03.2020 23:35:46	06.03.2020 23:36:16	29.991	29.991	high thread cpu usage (82% out of 400%)	NYC-GSO-L250
06.03.2020 23:35:03	06.03.2020 23:35:33	29.991	29.991	high thread cpu usage (88% out of 800%)	NYC-BAAM-L871
06.03.2020 23:34:47	06.03.2020 23:35:17	29.991	29.991	high thread cpu usage (94% out of 800%)	NYC-BXII-L252
06.03.2020 23:34:36	06.03.2020 23:35:06	29.991	29.991	high thread cpu usage (178% out of 400%)	NYC-TACT-L098
06.03.2020 23:34:31	06.03.2020 23:35:01	29.991	29.991	high thread cpu usage (93% out of 400%)	MUM-REAL-L079
06.03.2020 23:33:29	06.03.2020 23:34:29	59.991	59.991	high thread cpu usage (107% out of 400%)	NYC-BAAM-L888
06.03.2020 23:33:13	06.03.2020 23:33:43	29.991	29.991	high io usage (26.8MB/s)	HUS-GSO-L072
06.03.2020 23:32:17	06.03.2020 23:34:47	149.991	119.991	high thread cpu usage (125% out of 800%)	NYC-BXII-L304
06.03.2020 23:32:16	06.03.2020 23:37:16	299.991	299.991	high io usage (102.2MB/s)	TOK-IRBD-L014
06.03.2020 23:32:07	06.03.2020 23:32:37	29.991	29.991	high thread cpu usage (90% out of 800%)	NYC-TACT-L139
06.03.2020 23:31:49	06.03.2020 23:52:49	1260.291	1139.291	high thread cpu usage (143% out of 800%)	NYC-COMP-L174
06.03.2020 23:31:37	06.03.2020 23:36:37	299.991	299.991	high io usage (88.3MB/s)	NYC-REAL-L681
06.03.2020 23:31:28	06.03.2020 23:31:58	29.991	29.991	high thread cpu usage (101% out of 800%)	NYC-REAL-L922
06.03.2020 23:31:15	06.03.2020 23:31:45	29.991	29.991	high overall cpu usage (99% out of 100%)	HKG-REAL-L182
06.03.2020 23:31:15	06.03.2020 23:38:14	418.991	329.991	high thread cpu usage (216% out of 800%)	HKG-REAL-L182
06.03.2020 23:31:05	06.03.2020 23:31:35	29.991	29.991	high thread cpu usage (109% out of 400%)	NYC-BAAM-L880
06.03.2020 23:30:11	06.03.2020 23:30:41	29.991	29.991	high io usage (21.6MB/s)	HUS-GSO-L065
06.03.2020 23:28:22	06.03.2020 23:29:22	59.991	59.991	high thread cpu usage (87% out of 800%)	NYC-BXII-L304
06.03.2020 23:28:16	06.03.2020 23:33:16	299.991	299.991	high io usage (81.7MB/s)	TOK-IRBD-L014
06.03.2020 23:27:41	06.03.2020 23:28:11	29.991	29.991	high thread cpu usage (88% out of 800%)	NYC-GSO-L405
06.03.2020 23:27:30	06.03.2020 23:28:00	29.991	29.991	high thread cpu usage (155% out of 800%)	NYC-GSO-L405
06.03.2020 23:26:37	06.03.2020 23:31:37	299.991	299.991	high io usage (80.7MB/s)	NYC-REAL-L681
06.03.2020 23:25:31	06.03.2020 23:26:31	59.991	59.991	high thread cpu usage (95% out of 800%)	NYC-BXII-L379
06.03.2020 23:25:27	06.03.2020 23:25:57	29.991	29.991	high overall cpu usage (90% out of 100%)	HKG-GCS-L008
06.03.2020 23:25:27	06.03.2020 23:29:08	220.991	206.991	high thread cpu usage (298% out of 800%)	HKG-GCS-L008
06.03.2020 23:23:29	06.03.2020 23:23:59	29.991	29.991	high thread cpu usage (145% out of 400%)	NYC-STPG-L072
06.03.2020 23:22:58	06.03.2020 23:23:28	29.991	29.991	high thread cpu usage (80% out of 800%)	SHG-REAL-L007
06.03.2020 23:22:45	06.03.2020 23:30:50	484.991	359.991	high thread cpu usage (160% out of 400%)	NYC-BAAM-L888
06.03.2020 23:22:16	06.03.2020 23:27:16	299.991	299.991	high io usage (81.1MB/s)	TOK-IRBD-L014
06.03.2020 23:21:07	06.03.2020 23:26:07	299.991	299.991	high io usage (85.4MB/s)	NYC-REAL-L681
06.03.2020 23:20:38	06.03.2020 23:29:58	559.991	449.991	high thread cpu usage (152% out of 800%)	NYC-TACT-L110
06.03.2020 23:20:22	06.03.2020 23:20:52	29.991	29.991	high thread cpu usage (105% out of 800%)	NYC-BXII-L304
06.03.2020 23:20:07	06.03.2020 23:22:37	149.991	119.991	high thread cpu usage (93% out of 800%)	NYC-BXII-L252
06.03.2020 23:19:52	06.03.2020 23:23:22	209.991	89.991	high thread cpu usage (136% out of 800%)	NYC-BAAM-L871
06.03.2020 23:19:22	06.03.2020 23:19:52	29.991	29.991	high io usage (21.3MB/s)	NYC-GSO-L231
06.03.2020 23:19:07	06.03.2020 23:20:37	89.991	89.991	high io usage (20.5MB/s)	NYC-REAL-L681
06.03.2020 23:18:37	06.03.2020 23:19:07	29.991	29.991	high io usage (7.7KB/s)	NYC-REAL-L681
06.03.2020 23:17:59	06.03.2020 23:18:29	29.991	29.991	high thread cpu usage (97% out of 400%)	NYC-STPG-L072
06.03.2020 23:17:50	06.03.2020 23:18:20	29.991	29.991	high thread cpu usage (141% out of 400%)	LDN-BAAM-L112
06.03.2020 23:17:47	06.03.2020 23:18:17	29.991	29.991	high thread cpu usage (83% out of 800%)	HKG-GCS-L008
06.03.2020 23:17:37	06.03.2020 23:21:07	209.991	89.991	high io usage (1.7MB/s)	NYC-REAL-L681
06.03.2020 23:17:16	06.03.2020 23:22:16	299.991	299.991	high io usage (101.9MB/s)	TOK-IRBD-L014
06.03.2020 23:16:51	06.03.2020 23:17:21	29.991	29.991	high thread cpu usage (108% out of 800%)	LDN-TACT-L048
06.03.2020 23:16:07	06.03.2020 23:21:07	299.991	299.991	high io usage (871.9MB/s)	NYC-REAL-L681
06.03.2020 23:15:12	06.03.2020 23:15:42	29.991	29.991	high thread cpu usage (121% out of 400%)	TOK-REAL-L055
06.03.2020 23:14:01	06.03.2020 23:14:31	29.991	29.991	high thread cpu usage (232% out of 800%)	HKG-PEQG-L125
06.03.2020 23:13:52	06.03.2020 23:14:22	29.991	29.991	high thread cpu usage (175% out of 800%)	NYC-BAAM-L871
06.03.2020 23:13:37	06.03.2020 23:17:37	239.991	209.991	high io usage (121.6MB/s)	NYC-REAL-L681
06.03.2020 23:13:16	06.03.2020 23:18:16	299.991	299.991	high io usage (81.3MB/s)	TOK-IRBD-L014
06.03.2020 23:13:06	06.03.2020 23:15:36	149.991	89.991	high thread cpu usage (93% out of 400%)	MUM-REAL-L079
06.03.2020 23:13:02	06.03.2020 23:13:32	29.991	29.991	high thread cpu usage (80% out of 400%)	NYC-GSO-L465
06.03.2020 23:12:56	06.03.2020 23:13:26	29.991	29.991	high thread cpu usage (93% out of 800%)	MUM-REAL-L112
06.03.2020 23:12:52	06.03.2020 23:16:52	239.991	209.991	high io usage (24.5MB/s)	NYC-GSO-L231
06.03.2020 23:12:48	06.03.2020 23:13:18	29.991	29.991	high thread cpu usage (89% out of 800%)	DBN-GSO-L148
06.03.2020 23:12:46	06.03.2020 23:13:16	29.991	29.991	high thread cpu usage (94% out of 800%)	MUM-REAL-L112
06.03.2020 23:12:28	06.03.2020 23:14:28	119.991	119.991	high io usage (85MB/s)	MUM-REAL-L112
06.03.2020 23:12:12	06.03.2020 23:12:42	29.991	29.991	high thread cpu usage (99% out of 1200%)	NYC-GSO-L364
06.03.2020 23:12:08	06.03.2020 23:12:38	29.991	29.991	high overall cpu usage (71% out of 100%)	TOK-LOAN-L031
06.03.2020 23:12:07	06.03.2020 23:12:37	29.991	29.991	high io usage (901.5KB/s)	NYC-REAL-L681
06.03.2020 23:11:46	07.03.2020 00:01:41	2995.291	2544.291	high thread cpu usage (132% out of 800%)	GUR-BXII-L458
06.03.2020 23:11:46	06.03.2020 23:12:16	29.991	29.991	high thread cpu usage (84% out of 800%)	NYC-ERSG-L080
06.03.2020 23:11:38	06.03.2020 23:13:08	89.991	89.991	high thread cpu usage (187% out of 400%)	TOK-LOAN-L031
06.03.2020 23:11:07	06.03.2020 23:16:07	299.991	299.991	high io usage (165.1MB/s)	NYC-REAL-L681
06.03.2020 23:11:07	06.03.2020 23:13:07	119.991	89.991	high io usage (60.4MB/s)	NYC-REAL-L681
06.03.2020 23:10:19	06.03.2020 23:22:09	709.991	599.991	high thread cpu usage (131% out of 800%)	NYC-GSO-L231
06.03.2020 23:10:12	06.03.2020 23:10:42	29.991	29.991	high thread cpu usage (86% out of 800%)	NYC-BXII-L252
06.03.2020 23:08:35	06.03.2020 23:09:05	29.991	29.991	high thread cpu usage (88% out of 800%)	NYC-REAL-L855
06.03.2020 23:08:28	06.03.2020 23:08:58	29.991	29.991	high io usage (19.2MB/s)	HKG-REAL-L143
06.03.2020 23:08:10	06.03.2020 23:10:40	149.991	59.991	high thread cpu usage (82% out of 800%)	NYC-BXII-L379
06.03.2020 23:07:37	06.03.2020 23:10:37	179.991	119.991	high thread cpu usage (108% out of 400%)	NYC-TACT-L098
06.03.2020 23:07:16	06.03.2020 23:12:16	299.991	299.991	high io usage (81.1MB/s)	TOK-IRBD-L014
06.03.2020 23:07:07	06.03.2020 23:12:07	299.991	299.991	high io usage (92.4MB/s)	NYC-REAL-L681
06.03.2020 23:07:07	06.03.2020 23:08:07	59.991	59.991	high thread cpu usage (157% out of 800%)	SHG-REAL-L007
06.03.2020 23:06:12	06.03.2020 23:10:42	269.991	239.991	high thread cpu usage (111% out of 800%)	HKG-GCS-L008
06.03.2020 23:06:05	06.03.2020 23:06:35	29.991	29.991	high thread cpu usage (119% out of 1200%)	GUR-COE2-DUBLIN
06.03.2020 23:05:59	06.03.2020 23:06:29	29.991	29.991	high thread cpu usage (87% out of 400%)	NYC-LOAN-L955
06.03.2020 23:05:40	06.03.2020 23:06:10	29.991	29.991	high thread cpu usage (122% out of 400%)	NYC-GSO-L115
06.03.2020 23:05:00	06.03.2020 23:06:00	59.991	59.991	high thread cpu usage (117% out of 800%)	NYC-GSO-L405
06.03.2020 23:03:49	06.03.2020 23:04:19	29.991	29.991	high thread cpu usage (84% out of 800%)	NYC-GSO-L231
06.03.2020 23:03:43	06.03.2020 23:07:43	239.991	59.991	high thread cpu usage (98% out of 800%)	NYC-GCS-L101
06.03.2020 23:03:17	06.03.2020 23:04:17	59.991	59.991	high thread cpu usage (149% out of 800%)	NYC-BXII-L304
06.03.2020 23:02:16	06.03.2020 23:07:16	299.991	299.991	high io usage (89.9MB/s)	TOK-IRBD-L014
06.03.2020 23:01:10	07.03.2020 00:01:05	3595.291	1949.291	high thread cpu usage (127% out of 800%)	NYC-REAL-L854
06.03.2020 23:01:07	06.03.2020 23:06:07	299.991	299.991	high io usage (88.1MB/s)	NYC-REAL-L681
06.03.2020 23:00:25	06.03.2020 23:01:25	59.991	59.991	high thread cpu usage (156% out of 800%)	NYC-REAL-L900
06.03.2020 23:00:24	06.03.2020 23:37:27	2223.291	2212.291	high thread cpu usage (120% out of 800%)	GUR-BXII-L524
06.03.2020 23:00:17	06.03.2020 23:02:47	149.991	149.991	high thread cpu usage (175% out of 400%)	TOK-LOAN-L031
06.03.2020 23:00:14	06.03.2020 23:16:23	969.291	809.991	high thread cpu usage (103% out of 400%)	NYC-BAAM-L888
06.03.2020 23:00:11	06.03.2020 23:00:41	29.991	29.991	high io usage (21.6MB/s)	HUS-GSO-L065
06.03.2020 23:00:07	06.03.2020 23:01:52	104.991	104.991	high thread cpu usage (158% out of 800%)	NYC-BAAM-L871
06.03.2020 22:59:17	06.03.2020 23:00:47	89.991	89.991	high thread cpu usage (112% out of 800%)	HKG-GCS-L008
06.03.2020 22:58:56	06.03.2020 22:59:26	29.991	29.991	high thread cpu usage (215% out of 800%)	NYC-BXII-L304
06.03.2020 22:58:28	06.03.2020 22:58:58	29.991	29.991	high io usage (5.7MB/s)	HKG-REAL-L143
06.03.2020 22:57:46	06.03.2020 23:02:46	299.991	299.991	high io usage (83.1MB/s)	TOK-IRBD-L014
06.03.2020 22:57:18	07.03.2020 02:38:06	13248.291	13248.291	high memory usage (77%)	TOK-IRBD-L014
06.03.2020 22:56:47	06.03.2020 22:57:17	29.991	29.991	high overall cpu usage (74% out of 100%)	NYC-PORT-L048
06.03.2020 22:56:07	06.03.2020 23:01:07	299.991	299.991	high io usage (97.6MB/s)	NYC-REAL-L681
06.03.2020 22:55:55	06.03.2020 22:56:25	29.991	29.991	high thread cpu usage (81% out of 800%)	NYC-FING-L385
06.03.2020 22:55:16	06.03.2020 22:58:16	179.991	119.991	high io usage (21.4MB/s)	TOK-IRBD-L014
06.03.2020 22:55:05	06.03.2020 22:55:35	29.991	29.991	high thread cpu usage (149% out of 400%)	NYC-BAAM-L791
06.03.2020 22:54:46	06.03.2020 22:58:16	209.991	209.991	high io usage (141MB/s)	TOK-IRBD-L014
06.03.2020 22:54:13	06.03.2020 22:54:43	29.991	29.991	high thread cpu usage (121% out of 800%)	NYC-INFR-L022
06.03.2020 22:54:02	06.03.2020 22:54:32	29.991	29.991	high thread cpu usage (111% out of 800%)	NYC-BXII-L195
06.03.2020 22:53:47	06.03.2020 22:54:17	29.991	29.991	high thread cpu usage (217% out of 800%)	NYC-BXII-L304
06.03.2020 22:53:43	06.03.2020 23:06:41	777.991	662.991	high thread cpu usage (122% out of 800%)	GUR-BXII-L458
06.03.2020 22:52:58	06.03.2020 22:53:28	29.991	29.991	high io usage (11.4KB/s)	HKG-REAL-L143
06.03.2020 22:52:49	07.03.2020 02:37:35	13486.291	13438.291	high thread cpu usage (108% out of 800%)	TOK-IRBD-L014
06.03.2020 22:52:29	06.03.2020 22:52:59	29.991	29.991	high thread cpu usage (83% out of 800%)	NYC-FING-L524
06.03.2020 22:51:18	06.03.2020 22:51:48	29.991	29.991	high overall cpu usage (88% out of 100%)	NYC-PORT-L048
06.03.2020 22:51:16	06.03.2020 22:51:46	29.991	29.991	high thread cpu usage (80% out of 800%)	NYC-GCS-L128
06.03.2020 22:51:07	06.03.2020 22:56:07	299.991	299.991	high io usage (93.4MB/s)	NYC-REAL-L681
06.03.2020 22:50:42	06.03.2020 22:51:12	29.991	29.991	high thread cpu usage (89% out of 800%)	NYC-FING-L385
06.03.2020 22:49:10	07.03.2020 03:13:50	15880.291	15880.291	high memory usage (81%)	NYC-TACT-L130
06.03.2020 22:49:05	06.03.2020 22:49:35	29.991	29.991	high thread cpu usage (173% out of 800%)	NYC-REAL-L855
06.03.2020 22:48:21	06.03.2020 22:49:21	59.991	59.991	high thread cpu usage (164% out of 800%)	NYC-BXII-L304
06.03.2020 22:48:17	06.03.2020 22:48:47	29.991	29.991	high overall cpu usage (95% out of 100%)	NYC-PORT-L048
06.03.2020 22:48:01	06.03.2020 22:52:01	239.991	59.991	high thread cpu usage (80% out of 800%)	NYC-BXII-L252
06.03.2020 22:47:49	06.03.2020 22:51:19	209.991	59.991	high thread cpu usage (83% out of 400%)	NYC-BAAM-L888
06.03.2020 22:47:22	06.03.2020 22:48:22	59.991	59.991	high io usage (20.8MB/s)	NYC-GSO-L231
06.03.2020 22:46:43	06.03.2020 22:47:13	29.991	29.991	high thread cpu usage (83% out of 400%)	LDN-GSO-L095
06.03.2020 22:46:41	06.03.2020 22:47:41	59.991	59.991	high thread cpu usage (120% out of 800%)	NYC-BXII-L379
06.03.2020 22:46:20	06.03.2020 22:46:50	29.991	29.991	high thread cpu usage (112% out of 400%)	LDN-BAAM-L112
06.03.2020 22:46:07	06.03.2020 22:51:07	299.991	299.991	high io usage (93.1MB/s)	NYC-REAL-L681
06.03.2020 22:45:22	06.03.2020 22:46:52	89.991	59.991	high io usage (21.2MB/s)	NYC-GSO-L231
06.03.2020 22:44:30	06.03.2020 22:45:30	59.991	59.991	high thread cpu usage (123% out of 1200%)	NYC-345-42-52ND
06.03.2020 22:43:09	06.03.2020 22:43:39	29.991	29.991	high io usage (35.9MB/s)	NYC-BXII-L252
06.03.2020 22:42:47	06.03.2020 22:44:17	89.991	89.991	high thread cpu usage (113% out of 800%)	NYC-FING-L385
06.03.2020 22:42:33	06.03.2020 22:44:24	110.991	89.991	high thread cpu usage (142% out of 400%)	NYC-STPG-L072
06.03.2020 22:42:27	06.03.2020 22:50:42	494.991	209.991	high thread cpu usage (91% out of 800%)	NYC-BAAM-L871
06.03.2020 22:42:01	06.03.2020 22:50:41	519.991	509.991	high thread cpu usage (175% out of 800%)	GUR-BXII-L458
06.03.2020 22:42:01	06.03.2020 22:42:31	29.991	29.991	high io usage (4.6MB/s)	GUR-BXII-L458
06.03.2020 22:41:43	06.03.2020 22:42:13	29.991	29.991	high io usage (20.3MB/s)	HUS-GSO-L072
06.03.2020 22:41:28	06.03.2020 22:41:58	29.991	29.991	high overall cpu usage (73% out of 100%)	NYC-PORT-L048
06.03.2020 22:41:19	06.03.2020 22:42:19	59.991	59.991	high thread cpu usage (82% out of 400%)	TOK-LOAN-L031
06.03.2020 22:41:07	06.03.2020 22:46:07	299.991	299.991	high io usage (94.9MB/s)	NYC-REAL-L681
06.03.2020 22:40:36	06.03.2020 22:41:06	29.991	29.991	high overall cpu usage (99% out of 100%)	NYC-PEQG-L946
06.03.2020 22:40:36	06.03.2020 22:53:36	779.991	689.991	high thread cpu usage (252% out of 800%)	NYC-PEQG-L946
06.03.2020 22:39:17	06.03.2020 22:39:47	29.991	29.991	high io usage (4.1MB/s)	DBN-GSO-L148
06.03.2020 22:38:47	06.03.2020 22:39:17	29.991	29.991	high io usage (164.3MB/s)	DBN-GSO-L148
06.03.2020 22:38:41	06.03.2020 22:39:11	29.991	29.991	high thread cpu usage (93% out of 800%)	HKG-REAL-L185
06.03.2020 22:38:31	06.03.2020 22:43:31	299.991	299.991	high number of page faults (6650pages/s)	GUR-BXII-L458
06.03.2020 22:38:28	06.03.2020 22:38:58	29.991	29.991	high io usage (21.6MB/s)	NYC-REAL-L124
06.03.2020 22:38:19	06.03.2020 22:40:49	149.991	119.991	high thread cpu usage (161% out of 800%)	DBN-GSO-L148
06.03.2020 22:38:17	06.03.2020 22:39:47	89.991	59.991	high io usage (42.7MB/s)	DBN-GSO-L148
06.03.2020 22:37:46	06.03.2020 22:38:16	29.991	29.991	high thread cpu usage (85% out of 400%)	NYC-LOAN-L955
06.03.2020 22:37:43	06.03.2020 22:55:13	1050.291	839.291	high thread cpu usage (168% out of 800%)	NYC-REAL-L854
06.03.2020 22:37:39	06.03.2020 22:38:09	29.991	29.991	high io usage (8.8MB/s)	NYC-BXII-L252
06.03.2020 22:37:30	06.03.2020 22:39:00	89.991	59.991	high thread cpu usage (86% out of 400%)	MUM-REAL-L079
06.03.2020 22:37:22	06.03.2020 22:38:52	89.991	89.991	high thread cpu usage (108% out of 800%)	NYC-BAAM-L871
06.03.2020 22:37:17	06.03.2020 22:37:47	29.991	29.991	high thread cpu usage (83% out of 800%)	NYC-FING-L524
06.03.2020 22:36:53	06.03.2020 22:37:23	29.991	29.991	high overall cpu usage (99% out of 100%)	HKG-REAL-L152
06.03.2020 22:36:53	06.03.2020 22:37:53	59.991	59.991	high thread cpu usage (570% out of 800%)	HKG-REAL-L152
06.03.2020 22:36:39	06.03.2020 22:37:09	29.991	29.991	high io usage (6.3MB/s)	NYC-BXII-L252
06.03.2020 22:36:34	06.03.2020 22:55:34	1140.291	929.291	high thread cpu usage (142% out of 800%)	NYC-GSO-L231
06.03.2020 22:36:28	06.03.2020 22:36:58	29.991	29.991	high io usage (37.8MB/s)	HKG-REAL-L143
06.03.2020 22:36:18	06.03.2020 22:36:48	29.991	29.991	high thread cpu usage (115% out of 800%)	HKG-PEQG-L127
06.03.2020 22:36:09	06.03.2020 22:36:39	29.991	29.991	high io usage (9.3MB/s)	NYC-BXII-L252
06.03.2020 22:36:07	06.03.2020 22:41:07	299.991	299.991	high io usage (91.4MB/s)	NYC-REAL-L681
06.03.2020 22:36:06	06.03.2020 22:36:36	29.991	29.991	high thread cpu usage (103% out of 800%)	NYC-PEQG-L949
06.03.2020 22:35:54	06.03.2020 22:36:24	29.991	29.991	high io usage (21.2MB/s)	NYC-ERSG-L080
06.03.2020 22:35:45	06.03.2020 22:36:45	59.991	59.991	high overall cpu usage (99% out of 100%)	NYC-BXII-L252
06.03.2020 22:34:48	06.03.2020 22:37:48	179.991	149.991	high thread cpu usage (108% out of 400%)	TOK-LOAN-L031
06.03.2020 22:34:45	06.03.2020 22:41:31	405.991	389.991	high thread cpu usage (319% out of 800%)	NYC-BXII-L252
06.03.2020 22:34:00	06.03.2020 22:34:30	29.991	29.991	high thread cpu usage (174% out of 400%)	MUM-REAL-L079
06.03.2020 22:33:55	06.03.2020 23:15:28	2493.291	2069.291	high thread cpu usage (141% out of 800%)	HKG-REAL-L143
06.03.2020 22:33:26	06.03.2020 22:38:26	299.991	299.991	high number of page faults (6917pages/s)	NYC-BXII-L252
06.03.2020 22:32:57	06.03.2020 22:33:57	59.991	59.991	high thread cpu usage (88% out of 800%)	HUS-GSO-L072
06.03.2020 22:32:51	06.03.2020 22:35:51	179.991	149.991	high thread cpu usage (292% out of 800%)	NYC-REAL-L900
06.03.2020 22:32:27	06.03.2020 22:32:57	29.991	29.991	high thread cpu usage (174% out of 800%)	NYC-IRBD-L030
06.03.2020 22:31:48	06.03.2020 22:33:48	119.991	89.991	high thread cpu usage (106% out of 800%)	DBN-GSO-L148
06.03.2020 22:31:07	06.03.2020 22:36:07	299.991	299.991	high io usage (88.4MB/s)	NYC-REAL-L681
06.03.2020 22:30:52	06.03.2020 22:31:22	29.991	29.991	high thread cpu usage (119% out of 800%)	NYC-BAAM-L871
06.03.2020 22:30:27	06.03.2020 22:30:57	29.991	29.991	high thread cpu usage (80% out of 800%)	NYC-GCS-L101
06.03.2020 22:29:42	06.03.2020 22:30:12	29.991	29.991	high overall cpu usage (93% out of 100%)	HKG-GCS-L008
06.03.2020 22:28:31	06.03.2020 22:29:31	59.991	59.991	high thread cpu usage (91% out of 800%)	NYC-REAL-L900
06.03.2020 22:28:15	06.03.2020 22:28:45	29.991	29.991	high thread cpu usage (126% out of 1200%)	ZOOM-5N0X4Z2
06.03.2020 22:27:48	06.03.2020 23:07:03	2355.291	1829.291	high thread cpu usage (174% out of 400%)	NYC-PORT-L048
06.03.2020 22:27:21	06.03.2020 22:27:51	29.991	29.991	high thread cpu usage (99% out of 800%)	NYC-REAL-L124
06.03.2020 22:27:12	06.03.2020 22:55:40	1708.291	1439.291	high thread cpu usage (145% out of 800%)	HKG-GCS-L008
06.03.2020 22:26:22	06.03.2020 22:26:52	29.991	29.991	high thread cpu usage (81% out of 800%)	NYC-TACT-L230
06.03.2020 22:26:07	06.03.2020 22:31:07	299.991	299.991	high io usage (86.9MB/s)	NYC-REAL-L681
06.03.2020 22:25:28	06.03.2020 22:25:58	29.991	29.991	high thread cpu usage (119% out of 400%)	NYC-STPG-L072
06.03.2020 22:22:52	06.03.2020 22:27:22	269.991	59.991	high io usage (20.5MB/s)	NYC-GSO-L231
