Start time	End time	Duration [s]	Warning duration [s]	Event info	Device name
07.03.2020 23:33:21	07.03.2020 23:33:51	29.991	29.991	high thread cpu usage (117% out of 400%)	NYC-BAAM-L888
07.03.2020 23:32:47	07.03.2020 23:37:47	299.991	299.991	high thread cpu usage (95% out of 800%)	NYC-REAL-L058
07.03.2020 23:32:46	07.03.2020 23:33:16	29.991	29.991	high thread cpu usage (100% out of 800%)	NYC-TACT-L139
07.03.2020 23:32:25	07.03.2020 23:32:55	29.991	29.991	high thread cpu usage (106% out of 800%)	NYC-REAL-L922
07.03.2020 23:32:23	07.03.2020 23:32:53	29.991	29.991	high thread cpu usage (103% out of 800%)	HKG-REAL-L197
07.03.2020 23:32:21	07.03.2020 23:33:21	59.991	59.991	high io usage (27.6MB/s)	GUR-BXII-L540
07.03.2020 23:32:08	07.03.2020 23:32:38	29.991	29.991	high thread cpu usage (100% out of 800%)	NYC-IRBD-L030
07.03.2020 23:31:29	07.03.2020 23:31:59	29.991	29.991	high thread cpu usage (80% out of 400%)	NYC-GSO-L168
07.03.2020 23:31:29	07.03.2020 23:31:59	29.991	29.991	high thread cpu usage (90% out of 800%)	LDN-GSO-L034
07.03.2020 23:31:22	07.03.2020 23:31:52	29.991	29.991	high thread cpu usage (151% out of 800%)	NYC-BISG-L072
07.03.2020 23:31:21	07.03.2020 23:31:51	29.991	29.991	high io usage (1.2MB/s)	GUR-BXII-L540
07.03.2020 23:30:14	07.03.2020 23:33:14	179.991	179.991	high overall cpu usage (89% out of 100%)	GUR-BXII-L540
07.03.2020 23:30:14	08.03.2020 00:23:48	3214.291	2339.291	high thread cpu usage (123% out of 400%)	GUR-BXII-L540
07.03.2020 23:29:55	07.03.2020 23:34:55	299.991	299.991	high io usage (90.6MB/s)	NYC-PWM-L111
07.03.2020 23:29:51	07.03.2020 23:30:21	29.991	29.991	high io usage (7.3MB/s)	GUR-BXII-L540
07.03.2020 23:28:21	07.03.2020 23:39:02	640.991	599.991	high thread cpu usage (127% out of 800%)	NYC-PWM-L111
07.03.2020 23:27:25	07.03.2020 23:29:55	149.991	149.991	high io usage (86.2MB/s)	NYC-PWM-L111
07.03.2020 23:26:17	07.03.2020 23:46:49	1232.291	1199.291	high thread cpu usage (106% out of 400%)	NYC-REAL-L741
07.03.2020 23:25:30	07.03.2020 23:40:14	884.291	479.991	high thread cpu usage (113% out of 800%)	NYC-FING-L385
07.03.2020 23:24:27	07.03.2020 23:24:57	29.991	29.991	high thread cpu usage (132% out of 800%)	NYC-BXII-L791
07.03.2020 23:24:09	07.03.2020 23:24:39	29.991	29.991	high thread cpu usage (95% out of 800%)	NYC-IRBD-L030
07.03.2020 23:23:43	07.03.2020 23:29:08	324.991	239.991	high thread cpu usage (145% out of 800%)	HKG-REAL-L197
07.03.2020 23:23:33	07.03.2020 23:24:33	59.991	59.991	high thread cpu usage (133% out of 800%)	HUS-GSO-L072
07.03.2020 23:22:46	07.03.2020 23:33:16	629.991	389.991	high thread cpu usage (126% out of 800%)	NYC-BXII-L804
07.03.2020 23:21:57	07.03.2020 23:22:57	59.991	59.991	high thread cpu usage (83% out of 800%)	NYC-BXII-L304
07.03.2020 23:20:36	07.03.2020 23:42:00	1284.291	1044.291	high thread cpu usage (129% out of 800%)	HKG-GCS-L008
07.03.2020 23:19:38	07.03.2020 23:20:08	29.991	29.991	high io usage (24.2MB/s)	HKG-REAL-L143
07.03.2020 23:19:15	07.03.2020 23:29:55	639.991	618.991	high thread cpu usage (103% out of 800%)	NYC-REAL-L058
07.03.2020 23:19:04	07.03.2020 23:19:34	29.991	29.991	high thread cpu usage (80% out of 800%)	NYC-COMP-L174
07.03.2020 23:18:03	07.03.2020 23:18:33	29.991	29.991	high thread cpu usage (85% out of 800%)	NYC-CONF-W175
07.03.2020 23:17:59	07.03.2020 23:18:29	29.991	29.991	high thread cpu usage (145% out of 800%)	NYC-ERSG-L080
07.03.2020 23:17:50	07.03.2020 23:18:20	29.991	29.991	high thread cpu usage (102% out of 800%)	NYC-REAL-W570
07.03.2020 23:17:46	07.03.2020 23:21:16	209.991	209.991	high thread cpu usage (135% out of 800%)	HKG-REAL-L143
07.03.2020 23:17:38	07.03.2020 23:18:08	29.991	29.991	high thread cpu usage (83% out of 800%)	NYC-COMP-L199
07.03.2020 23:17:38	07.03.2020 23:18:08	29.991	29.991	high io usage (21.1MB/s)	HKG-REAL-L143
07.03.2020 23:17:08	07.03.2020 23:20:28	199.991	89.991	high thread cpu usage (116% out of 400%)	NYC-TACT-L098
07.03.2020 23:16:40	07.03.2020 23:17:10	29.991	29.991	high thread cpu usage (80% out of 800%)	HKG-GCS-L008
07.03.2020 23:16:38	07.03.2020 23:17:38	59.991	59.991	high thread cpu usage (86% out of 800%)	NYC-IRBD-L030
07.03.2020 23:16:17	07.03.2020 23:16:47	29.991	29.991	high thread cpu usage (80% out of 800%)	NYC-BXII-L804
07.03.2020 23:16:05	07.03.2020 23:16:35	29.991	29.991	high thread cpu usage (109% out of 1200%)	NYC-GSO-L364
07.03.2020 23:15:11	07.03.2020 23:15:41	29.991	29.991	high thread cpu usage (138% out of 400%)	TOK-REAL-L055
07.03.2020 23:14:55	07.03.2020 23:15:25	29.991	29.991	high overall cpu usage (82% out of 100%)	HKG-REAL-L143
07.03.2020 23:14:55	07.03.2020 23:15:55	59.991	59.991	high thread cpu usage (450% out of 800%)	HKG-REAL-L143
07.03.2020 23:14:51	07.03.2020 23:15:21	29.991	29.991	high thread cpu usage (83% out of 400%)	NYC-BAAM-L888
07.03.2020 23:13:29	07.03.2020 23:13:59	29.991	29.991	high thread cpu usage (107% out of 400%)	NYC-LOAN-L955
07.03.2020 23:13:14	07.03.2020 23:13:44	29.991	29.991	high thread cpu usage (83% out of 800%)	NYC-FING-L413
07.03.2020 23:13:14	07.03.2020 23:13:44	29.991	29.991	high thread cpu usage (90% out of 800%)	NYC-GSO-L546
07.03.2020 23:12:51	07.03.2020 23:13:21	29.991	29.991	high thread cpu usage (91% out of 800%)	NYC-BXII-L804
07.03.2020 23:11:43	07.03.2020 23:19:33	469.991	149.991	high thread cpu usage (129% out of 800%)	HKG-REAL-L197
07.03.2020 23:11:02	07.03.2020 23:12:02	59.991	59.991	high thread cpu usage (155% out of 800%)	NYC-BXII-L304
07.03.2020 23:10:58	07.03.2020 23:11:28	29.991	29.991	high thread cpu usage (84% out of 400%)	NYC-TACT-L098
07.03.2020 23:10:29	07.03.2020 23:10:59	29.991	29.991	high thread cpu usage (90% out of 800%)	NYC-ERSG-L080
07.03.2020 23:09:28	07.03.2020 23:10:28	59.991	59.991	high thread cpu usage (98% out of 800%)	NYC-IRBD-L030
07.03.2020 23:09:19	07.03.2020 23:09:49	29.991	29.991	high overall cpu usage (82% out of 100%)	HKG-REAL-L197
07.03.2020 23:09:18	07.03.2020 23:10:18	59.991	59.991	high io usage (32.8MB/s)	HKG-REAL-L197
07.03.2020 23:09:05	07.03.2020 23:10:35	89.991	89.991	high thread cpu usage (101% out of 400%)	GUR-BXII-L507
07.03.2020 23:08:59	07.03.2020 23:09:29	29.991	29.991	high thread cpu usage (90% out of 400%)	NYC-LOAN-L955
07.03.2020 23:08:29	07.03.2020 23:18:22	592.991	539.991	high thread cpu usage (115% out of 800%)	NYC-FING-L385
07.03.2020 23:07:49	07.03.2020 23:10:19	149.991	119.991	high thread cpu usage (351% out of 800%)	HKG-REAL-L197
07.03.2020 23:07:29	07.03.2020 23:07:59	29.991	29.991	high thread cpu usage (80% out of 800%)	NYC-FING-L726
07.03.2020 23:06:48	07.03.2020 23:07:18	29.991	29.991	high thread cpu usage (83% out of 800%)	HKG-REAL-L197
07.03.2020 23:06:42	07.03.2020 23:07:12	29.991	29.991	high thread cpu usage (103% out of 1200%)	GUR-COE2-DUBLIN
07.03.2020 23:06:05	07.03.2020 23:06:35	29.991	29.991	high thread cpu usage (144% out of 800%)	NYC-BXII-L581
07.03.2020 23:05:58	07.03.2020 23:06:58	59.991	59.991	high thread cpu usage (153% out of 800%)	NYC-BXII-L304
07.03.2020 23:05:16	07.03.2020 23:05:46	29.991	29.991	high thread cpu usage (155% out of 800%)	NYC-REAL-L855
07.03.2020 23:05:08	07.03.2020 23:06:38	89.991	89.991	high thread cpu usage (98% out of 800%)	NYC-PEQG-L681
07.03.2020 23:05:00	07.03.2020 23:09:00	239.991	119.991	high thread cpu usage (124% out of 800%)	LDN-GSO-L034
07.03.2020 23:04:55	07.03.2020 23:08:55	239.991	239.991	high io usage (102.1MB/s)	NYC-PWM-L111
07.03.2020 23:04:46	07.03.2020 23:05:46	59.991	59.991	high thread cpu usage (82% out of 800%)	NYC-BXII-L804
07.03.2020 23:04:33	07.03.2020 23:05:03	29.991	29.991	high thread cpu usage (250% out of 800%)	HKG-REAL-L197
07.03.2020 23:04:06	07.03.2020 23:04:36	29.991	29.991	high thread cpu usage (207% out of 800%)	NYC-BXII-L794
07.03.2020 23:03:47	07.03.2020 23:04:17	29.991	29.991	high overall cpu usage (74% out of 100%)	NYC-REAL-L741
07.03.2020 23:02:50	07.03.2020 23:06:18	207.991	119.991	high thread cpu usage (114% out of 400%)	MUM-REAL-L079
07.03.2020 23:01:43	07.03.2020 23:02:13	29.991	29.991	high thread cpu usage (92% out of 800%)	NYC-IRBD-L030
07.03.2020 23:00:58	07.03.2020 23:01:58	59.991	59.991	high thread cpu usage (154% out of 800%)	NYC-BXII-L304
07.03.2020 23:00:52	07.03.2020 23:01:22	29.991	29.991	high overall cpu usage (99% out of 100%)	NYC-FING-L385
07.03.2020 23:00:52	07.03.2020 23:01:52	59.991	59.991	high thread cpu usage (495% out of 800%)	NYC-FING-L385
07.03.2020 23:00:46	07.03.2020 23:04:16	209.991	149.991	high thread cpu usage (181% out of 400%)	NYC-ERSG-L067
07.03.2020 23:00:25	07.03.2020 23:05:25	299.991	299.991	high io usage (94.1MB/s)	NYC-PWM-L111
07.03.2020 22:59:21	07.03.2020 23:09:47	625.991	599.991	high thread cpu usage (119% out of 800%)	NYC-PWM-L111
07.03.2020 22:58:51	07.03.2020 23:03:21	269.991	269.991	high thread cpu usage (139% out of 800%)	NYC-REAL-L986
07.03.2020 22:58:30	07.03.2020 22:59:00	29.991	29.991	high thread cpu usage (80% out of 800%)	WAY-HAR-W002
07.03.2020 22:58:25	07.03.2020 22:59:55	89.991	89.991	high io usage (71.8MB/s)	NYC-PWM-L111
07.03.2020 22:56:47	07.03.2020 22:57:17	29.991	29.991	high io usage (29.2MB/s)	NYC-BXII-L804
07.03.2020 22:55:44	07.03.2020 22:56:14	29.991	29.991	high thread cpu usage (97% out of 800%)	NYC-FING-L726
07.03.2020 22:54:58	07.03.2020 22:56:57	118.991	118.991	high thread cpu usage (124% out of 800%)	NYC-BXII-L304
07.03.2020 22:54:13	07.03.2020 22:54:43	29.991	29.991	high thread cpu usage (97% out of 800%)	NYC-IRBD-L030
07.03.2020 22:50:47	07.03.2020 22:51:47	59.991	59.991	high io usage (36.8MB/s)	NYC-BXII-L804
07.03.2020 22:50:29	07.03.2020 22:50:59	29.991	29.991	high thread cpu usage (87% out of 400%)	NYC-LOAN-L955
07.03.2020 22:50:19	07.03.2020 22:50:49	29.991	29.991	high thread cpu usage (84% out of 800%)	NYC-FING-L726
07.03.2020 22:50:10	07.03.2020 22:50:40	29.991	29.991	high thread cpu usage (106% out of 1200%)	NYC-GSO-L364
07.03.2020 22:49:40	07.03.2020 22:50:10	29.991	29.991	high thread cpu usage (100% out of 800%)	NYC-CONF-W165
07.03.2020 22:49:09	07.03.2020 22:49:39	29.991	29.991	high overall cpu usage (99% out of 100%)	HKG-REAL-L143
07.03.2020 22:48:44	07.03.2020 22:49:14	29.991	29.991	high thread cpu usage (93% out of 400%)	NYC-GCS-L090
07.03.2020 22:47:39	07.03.2020 22:52:53	313.991	209.991	high thread cpu usage (261% out of 800%)	HKG-REAL-L143
07.03.2020 22:47:19	07.03.2020 22:48:49	89.991	89.991	high thread cpu usage (374% out of 800%)	LDN-GSO-L034
07.03.2020 22:47:15	07.03.2020 22:50:15	179.991	59.991	high thread cpu usage (134% out of 800%)	NYC-GSO-L347
07.03.2020 22:46:48	07.03.2020 22:47:18	29.991	29.991	high thread cpu usage (107% out of 800%)	NYC-IRBD-L030
07.03.2020 22:46:34	07.03.2020 22:47:04	29.991	29.991	high thread cpu usage (85% out of 800%)	NYC-BAAM-W1038
07.03.2020 22:46:06	07.03.2020 22:46:36	29.991	29.991	high overall cpu usage (87% out of 100%)	HKG-GCS-L008
07.03.2020 22:45:38	07.03.2020 22:49:38	239.991	149.991	high io usage (47.6MB/s)	HKG-REAL-L143
07.03.2020 22:45:34	07.03.2020 22:50:33	298.991	149.991	high thread cpu usage (112% out of 800%)	HUS-GSO-L065
07.03.2020 22:44:46	07.03.2020 23:00:15	929.291	898.291	high thread cpu usage (159% out of 800%)	NYC-BXII-L804
07.03.2020 22:43:07	07.03.2020 22:43:37	29.991	29.991	high thread cpu usage (82% out of 800%)	NYC-IRBD-L030
07.03.2020 22:43:04	07.03.2020 22:44:04	59.991	59.991	high io usage (32.6MB/s)	LDN-REAL-L664
07.03.2020 22:42:41	07.03.2020 22:47:41	299.991	59.991	high thread cpu usage (125% out of 800%)	NYC-PEQG-L681
07.03.2020 22:42:34	07.03.2020 22:43:04	29.991	29.991	high thread cpu usage (88% out of 800%)	LDN-GSO-L034
07.03.2020 22:41:30	07.03.2020 22:45:30	239.991	59.991	high thread cpu usage (89% out of 400%)	MUM-REAL-L079
07.03.2020 22:40:11	07.03.2020 22:40:41	29.991	29.991	high thread cpu usage (127% out of 800%)	HKG-REAL-L185
07.03.2020 22:39:55	07.03.2020 22:41:55	119.991	119.991	high io usage (110.4MB/s)	NYC-PWM-L111
07.03.2020 22:39:38	07.03.2020 22:40:08	29.991	29.991	high thread cpu usage (127% out of 400%)	NYC-REAL-L886
07.03.2020 22:39:28	07.03.2020 22:39:58	29.991	29.991	high thread cpu usage (127% out of 400%)	NYC-LOAN-L955
07.03.2020 22:39:28	07.03.2020 22:39:58	29.991	29.991	high thread cpu usage (194% out of 400%)	NYC-TACT-L098
07.03.2020 22:38:38	07.03.2020 22:39:08	29.991	29.991	high thread cpu usage (111% out of 800%)	NYC-IRBD-L030
07.03.2020 22:38:38	07.03.2020 22:39:08	29.991	29.991	high io usage (21.9MB/s)	HKG-REAL-L143
07.03.2020 22:37:58	07.03.2020 22:38:28	29.991	29.991	high thread cpu usage (106% out of 800%)	NYC-PEQG-L949
07.03.2020 22:36:47	07.03.2020 22:37:17	29.991	29.991	high thread cpu usage (82% out of 400%)	TOK-LOAN-L031
07.03.2020 22:36:47	07.03.2020 22:37:17	29.991	29.991	high io usage (12.7MB/s)	NYC-BXII-L804
07.03.2020 22:36:26	07.03.2020 22:36:56	29.991	29.991	high thread cpu usage (164% out of 800%)	NYC-BISG-L072
07.03.2020 22:36:17	07.03.2020 22:36:47	29.991	29.991	high io usage (21.4MB/s)	NYC-BXII-L804
07.03.2020 22:35:47	07.03.2020 22:36:17	29.991	29.991	high io usage (495.8KB/s)	NYC-BXII-L804
07.03.2020 22:35:25	07.03.2020 22:40:25	299.991	299.991	high io usage (85.3MB/s)	NYC-PWM-L111
07.03.2020 22:34:15	07.03.2020 22:43:15	539.991	299.991	high thread cpu usage (93% out of 800%)	NYC-GSO-L347
07.03.2020 22:34:11	07.03.2020 22:42:11	479.991	419.991	high thread cpu usage (143% out of 800%)	NYC-BXII-L804
07.03.2020 22:33:44	07.03.2020 22:34:44	59.991	59.991	high thread cpu usage (188% out of 400%)	NYC-GCS-L090
07.03.2020 22:32:20	07.03.2020 22:43:51	690.991	629.991	high thread cpu usage (116% out of 800%)	NYC-PWM-L111
07.03.2020 22:31:25	07.03.2020 22:34:55	209.991	209.991	high io usage (89.1MB/s)	NYC-PWM-L111
07.03.2020 22:31:15	07.03.2020 22:31:45	29.991	29.991	high thread cpu usage (95% out of 400%)	MUM-REAL-L079
07.03.2020 22:31:07	07.03.2020 22:31:37	29.991	29.991	high thread cpu usage (81% out of 800%)	NYC-IRBD-L030
07.03.2020 22:31:03	07.03.2020 22:31:33	29.991	29.991	high thread cpu usage (89% out of 800%)	LDN-REAL-L664
07.03.2020 22:29:52	07.03.2020 22:30:22	29.991	29.991	high thread cpu usage (104% out of 1200%)	ZOOM-5N0X4Z2
07.03.2020 22:29:37	07.03.2020 22:36:06	388.991	209.991	high thread cpu usage (100% out of 800%)	HKG-REAL-L143
07.03.2020 22:28:02	07.03.2020 22:29:02	59.991	59.991	high thread cpu usage (192% out of 800%)	NYC-BXII-L304
07.03.2020 22:27:42	07.03.2020 22:28:12	29.991	29.991	high io usage (56.3MB/s)	GUR-BXII-L507
07.03.2020 22:26:17	07.03.2020 22:27:17	59.991	59.991	high io usage (32.6MB/s)	HKG-GCS-L008
07.03.2020 22:25:27	07.03.2020 22:25:57	29.991	29.991	high thread cpu usage (176% out of 800%)	NYC-BISG-L072
07.03.2020 22:25:09	07.03.2020 22:25:39	29.991	29.991	high io usage (35MB/s)	LDN-PWM-L031
07.03.2020 22:24:00	07.03.2020 22:24:30	29.991	29.991	high thread cpu usage (132% out of 800%)	NYC-PEQG-L681
07.03.2020 22:23:43	07.03.2020 22:24:13	29.991	29.991	high thread cpu usage (109% out of 800%)	NYC-IRBD-L030
07.03.2020 22:23:37	08.03.2020 00:02:42	5945.291	5489.291	high thread cpu usage (284% out of 800%)	NYC-FING-L652
07.03.2020 22:23:27	07.03.2020 22:23:57	29.991	29.991	high overall cpu usage (99% out of 100%)	HKG-GCS-L008
07.03.2020 22:23:17	07.03.2020 22:23:47	29.991	29.991	high thread cpu usage (84% out of 400%)	TOK-LOAN-L031
07.03.2020 22:22:57	07.03.2020 22:23:57	59.991	59.991	high thread cpu usage (170% out of 800%)	NYC-BXII-L304
07.03.2020 22:22:56	07.03.2020 22:23:26	29.991	29.991	high thread cpu usage (123% out of 800%)	NYC-PWM-L111
07.03.2020 22:22:23	07.03.2020 22:22:53	29.991	29.991	high overall cpu usage (88% out of 100%)	NYC-GSO-L309
07.03.2020 22:21:50	07.03.2020 22:25:50	239.991	59.991	high thread cpu usage (93% out of 800%)	SIN-TACT-L039
07.03.2020 22:21:48	07.03.2020 22:22:18	29.991	29.991	high thread cpu usage (100% out of 800%)	NYC-GSO-L546
07.03.2020 22:21:36	07.03.2020 22:22:06	29.991	29.991	high io usage (8.3MB/s)	NYC-BXII-L804
07.03.2020 22:21:33	07.03.2020 22:24:42	188.991	188.991	high thread cpu usage (111% out of 800%)	NYC-REAL-L058
07.03.2020 22:21:10	07.03.2020 22:27:26	375.991	329.991	high thread cpu usage (110% out of 800%)	NYC-BXII-L804
07.03.2020 22:20:50	07.03.2020 22:21:20	29.991	29.991	high thread cpu usage (102% out of 1200%)	NYC-GSO-L364
07.03.2020 22:20:48	07.03.2020 22:21:18	29.991	29.991	high thread cpu usage (132% out of 800%)	NYC-TACT-L110
07.03.2020 22:20:29	07.03.2020 22:26:09	339.991	89.991	high thread cpu usage (120% out of 800%)	LDN-GSO-L034
07.03.2020 22:20:00	07.03.2020 22:22:00	119.991	59.991	high thread cpu usage (92% out of 400%)	MUM-REAL-L079
07.03.2020 22:19:38	07.03.2020 22:20:08	29.991	29.991	high io usage (9MB/s)	HKG-REAL-L143
07.03.2020 22:19:23	07.03.2020 22:24:23	299.991	299.991	high memory usage (71%)	NYC-GSO-L309
07.03.2020 22:18:57	07.03.2020 23:12:00	3183.291	2694.291	high thread cpu usage (164% out of 800%)	HKG-GCS-L008
07.03.2020 22:18:48	07.03.2020 22:19:18	29.991	29.991	high overall cpu usage (72% out of 100%)	NYC-GSO-L309
07.03.2020 22:18:28	07.03.2020 22:18:58	29.991	29.991	high thread cpu usage (126% out of 400%)	LDN-TACT-L058
07.03.2020 22:17:58	07.03.2020 22:18:58	59.991	59.991	high thread cpu usage (168% out of 800%)	NYC-BXII-L304
07.03.2020 22:16:52	07.03.2020 22:17:22	29.991	29.991	high overall cpu usage (79% out of 100%)	NYC-REAL-L741
07.03.2020 22:16:32	07.03.2020 22:21:17	284.991	284.991	high thread cpu usage (117% out of 800%)	HKG-REAL-L143
07.03.2020 22:16:18	07.03.2020 22:16:48	29.991	29.991	high thread cpu usage (103% out of 800%)	NYC-IRBD-L030
07.03.2020 22:16:08	07.03.2020 22:16:38	29.991	29.991	high io usage (6.1MB/s)	HKG-REAL-L143
07.03.2020 22:15:38	07.03.2020 22:16:08	29.991	29.991	high io usage (22.8MB/s)	HKG-REAL-L143
07.03.2020 22:15:11	07.03.2020 22:16:11	59.991	59.991	high io usage (32.6MB/s)	LDN-GSO-L034
07.03.2020 22:14:51	07.03.2020 22:15:21	29.991	29.991	high thread cpu usage (85% out of 800%)	NYC-REAL-L986
07.03.2020 22:14:29	07.03.2020 22:15:29	59.991	59.991	high thread cpu usage (104% out of 800%)	LDN-GSO-L034
07.03.2020 22:14:15	07.03.2020 22:19:50	334.991	149.991	high thread cpu usage (105% out of 800%)	NYC-GSO-L347
07.03.2020 22:13:55	07.03.2020 22:14:55	59.991	59.991	high thread cpu usage (103% out of 800%)	SIN-TACT-L039
07.03.2020 22:13:44	08.03.2020 10:58:44	42300.291	37705.291	high thread cpu usage (82% out of 800%)	NYC-FING-L674
07.03.2020 22:13:07	07.03.2020 22:14:07	59.991	59.991	high thread cpu usage (169% out of 800%)	NYC-BXII-L304
07.03.2020 22:12:30	07.03.2020 22:13:00	29.991	29.991	high thread cpu usage (139% out of 400%)	MUM-REAL-L079
07.03.2020 22:12:13	07.03.2020 22:12:43	29.991	29.991	high thread cpu usage (82% out of 800%)	NYC-FING-L726
07.03.2020 22:11:57	07.03.2020 22:18:07	369.991	269.991	high thread cpu usage (121% out of 800%)	NYC-REAL-L058
07.03.2020 22:11:50	07.03.2020 22:12:20	29.991	29.991	high thread cpu usage (115% out of 400%)	NYC-BAAM-L888
07.03.2020 22:11:42	07.03.2020 22:12:12	29.991	29.991	high thread cpu usage (95% out of 800%)	NYC-BAAM-L874
07.03.2020 22:11:38	07.03.2020 22:12:08	29.991	29.991	high io usage (23.9MB/s)	HKG-REAL-L143
07.03.2020 22:11:09	07.03.2020 22:11:39	29.991	29.991	high thread cpu usage (130% out of 800%)	NYC-GSO-L347
